# mdlog[.1-last] used as log with 0 constraints
#    t=          KineticE=          TotalE=            PotentialE=        P(GPa)=            T(K)=              xi=
  27200.00       0.0085771146    -688.8475852544    -688.8561623690       0.0000000000     225.6826594232       0.0000000000
  27240.00       0.0083352515    -688.8475826185    -688.8559178700       0.0000000000     219.3187104191       0.0000000000
  27280.00       0.0072136339    -688.8473862041    -688.8545998380       0.0000000000     189.8064985441       0.0000000000
  27320.00       0.0077789630    -688.8473732420    -688.8551522050       0.0000000000     204.6815447281       0.0000000000
  27360.00       0.0101210686    -688.8476544904    -688.8577755590       0.0000000000     266.3074685780       0.0000000000
  27400.00       0.0110958117    -688.8477315053    -688.8588273170       0.0000000000     291.9550941266       0.0000000000
  27440.00       0.0097311770    -688.8475712590    -688.8573024360       0.0000000000     256.0485674113       0.0000000000
  27480.00       0.0081148454    -688.8474894386    -688.8556042840       0.0000000000     213.5193454659       0.0000000000
  27520.00       0.0076900599    -688.8475366551    -688.8552267150       0.0000000000     202.3423072556       0.0000000000
  27560.00       0.0080452950    -688.8476376970    -688.8556829920       0.0000000000     211.6893215189       0.0000000000
  27600.00       0.0079453546    -688.8477183184    -688.8556636730       0.0000000000     209.0596712392       0.0000000000
  27640.00       0.0066643722    -688.8476618498    -688.8543262220       0.0000000000     175.3542205048       0.0000000000
  27680.00       0.0052792309    -688.8475338131    -688.8528130440       0.0000000000     138.9081194587       0.0000000000
  27720.00       0.0055149277    -688.8476057233    -688.8531206510       0.0000000000     145.1098192403       0.0000000000
  27760.00       0.0068040111    -688.8477650919    -688.8545691030       0.0000000000     179.0284253302       0.0000000000
  27800.00       0.0074196573    -688.8477717767    -688.8551914340       0.0000000000     195.2274231766       0.0000000000
  27840.00       0.0071599857    -688.8477242053    -688.8548841910       0.0000000000     188.3948967331       0.0000000000
  27880.00       0.0067469284    -688.8477002666    -688.8544471950       0.0000000000     177.5264554569       0.0000000000
  27920.00       0.0067587105    -688.8477203875    -688.8544790980       0.0000000000     177.8364672600       0.0000000000
  27960.00       0.0072067847    -688.8477966543    -688.8550034390       0.0000000000     189.6262812876       0.0000000000
  28000.00       0.0074538195    -688.8478668845    -688.8553207040       0.0000000000     196.1263074466       0.0000000000
  28040.00       0.0070903745    -688.8478425105    -688.8549328850       0.0000000000     186.5632730955       0.0000000000
  28080.00       0.0067701022    -688.8477901568    -688.8545602590       0.0000000000     178.1362089777       0.0000000000
  28120.00       0.0073545357    -688.8478295233    -688.8551840590       0.0000000000     193.5139310121       0.0000000000
  28160.00       0.0086373152    -688.8479060438    -688.8565433590       0.0000000000     227.2666689735       0.0000000000
  28200.00       0.0096945498    -688.8479512302    -688.8576457800       0.0000000000     255.0848261683       0.0000000000
  28240.00       0.0099315649    -688.8479338131    -688.8578653780       0.0000000000     261.3212121720       0.0000000000
  28280.00       0.0096334581    -688.8478938929    -688.8575273510       0.0000000000     253.4773675860       0.0000000000
  28320.00       0.0095008795    -688.8479041045    -688.8574049840       0.0000000000     249.9889360380       0.0000000000
  28360.00       0.0096823014    -688.8479694736    -688.8576517750       0.0000000000     254.7625439608       0.0000000000
  28400.00       0.0095673071    -688.8480230529    -688.8575903600       0.0000000000     251.7367919700       0.0000000000
  28440.00       0.0086538166    -688.8480224604    -688.8566762770       0.0000000000     227.7008554198       0.0000000000
  28480.00       0.0072959952    -688.8479650058    -688.8552610010       0.0000000000     191.9736033340       0.0000000000
  28520.00       0.0066342813    -688.8479374537    -688.8545717350       0.0000000000     174.5624621444       0.0000000000
  28560.00       0.0071676840    -688.8480459740    -688.8552136580       0.0000000000     188.5974555014       0.0000000000
  28600.00       0.0077936800    -688.8481205010    -688.8559141810       0.0000000000     205.0687805045       0.0000000000
  28640.00       0.0077047469    -688.8480724981    -688.8557772450       0.0000000000     202.7287562189       0.0000000000
  28680.00       0.0076456357    -688.8480368753    -688.8556825110       0.0000000000     201.1734098173       0.0000000000
  28720.00       0.0083515507    -688.8481262723    -688.8564778230       0.0000000000     219.7475805482       0.0000000000
  28760.00       0.0090594869    -688.8482332961    -688.8572927830       0.0000000000     238.3749303501       0.0000000000
  28800.00       0.0088395601    -688.8481888449    -688.8570284050       0.0000000000     232.5881740301       0.0000000000
  28840.00       0.0082515048    -688.8481584882    -688.8564099930       0.0000000000     217.1151528278       0.0000000000
  28880.00       0.0079780567    -688.8481861763    -688.8561642330       0.0000000000     209.9201333557       0.0000000000
  28920.00       0.0080530265    -688.8481934625    -688.8562464890       0.0000000000     211.8927538697       0.0000000000
  28960.00       0.0083757804    -688.8482263726    -688.8566021530       0.0000000000     220.3851156915       0.0000000000
  29000.00       0.0086883268    -688.8482189162    -688.8569072430       0.0000000000     228.6088961234       0.0000000000
  29040.00       0.0091595694    -688.8482057686    -688.8573653380       0.0000000000     241.0083199391       0.0000000000
  29080.00       0.0099612242    -688.8482906628    -688.8582518870       0.0000000000     262.1016112264       0.0000000000
  29120.00       0.0103390598    -688.8483317212    -688.8586707810       0.0000000000     272.0432942097       0.0000000000
  29160.00       0.0100763614    -688.8482456686    -688.8583220300       0.0000000000     265.1311240172       0.0000000000
  29200.00       0.0101445890    -688.8482786020    -688.8584231910       0.0000000000     266.9263412849       0.0000000000
  29240.00       0.0102996262    -688.8483914518    -688.8586910780       0.0000000000     271.0057098476       0.0000000000
  29280.00       0.0093995081    -688.8483692689    -688.8577687770       0.0000000000     247.3216320454       0.0000000000
  29320.00       0.0077778486    -688.8482762034    -688.8560540520       0.0000000000     204.6522206198       0.0000000000
  29360.00       0.0067671693    -688.8482452447    -688.8550124140       0.0000000000     178.0590364213       0.0000000000
  29400.00       0.0069945899    -688.8482832321    -688.8552778220       0.0000000000     184.0429698018       0.0000000000
  29440.00       0.0079448331    -688.8483784009    -688.8563232340       0.0000000000     209.0459485820       0.0000000000
  29480.00       0.0083396075    -688.8484511845    -688.8567907920       0.0000000000     219.4333264416       0.0000000000
  29520.00       0.0075154703    -688.8483622657    -688.8558777360       0.0000000000     197.7484727853       0.0000000000
  29560.00       0.0068106340    -688.8482489050    -688.8550595390       0.0000000000     179.2026884497       0.0000000000
  29600.00       0.0076351985    -688.8483728155    -688.8560080140       0.0000000000     200.8987847358       0.0000000000
  29640.00       0.0087368193    -688.8485405857    -688.8572774050       0.0000000000     229.8848400385       0.0000000000
  29680.00       0.0082355268    -688.8484975652    -688.8567330920       0.0000000000     216.6947355333       0.0000000000
  29720.00       0.0068338496    -688.8483285964    -688.8551624460       0.0000000000     179.8135402971       0.0000000000
  29760.00       0.0068738422    -688.8483144448    -688.8551882870       0.0000000000     180.8658328366       0.0000000000
  29800.00       0.0087917723    -688.8484941227    -688.8572858950       0.0000000000     231.3307739078       0.0000000000
  29840.00       0.0105159158    -688.8486303992    -688.8591463150       0.0000000000     276.6967628272       0.0000000000
  29880.00       0.0104736288    -688.8485600032    -688.8590336320       0.0000000000     275.5840996443       0.0000000000
  29920.00       0.0097842966    -688.8483970414    -688.8581813380       0.0000000000     257.4462594198       0.0000000000
  29960.00       0.0105116864    -688.8484536766    -688.8589653630       0.0000000000     276.5854782977       0.0000000000
  30000.00       0.0120914879    -688.8486417291    -688.8607332170       0.0000000000     318.1535133376       0.0000000000
  30040.00       0.0122525057    -688.8486764923    -688.8609289980       0.0000000000     322.3902452086       0.0000000000
  30080.00       0.0105715211    -688.8485574039    -688.8591289250       0.0000000000     278.1598597508       0.0000000000
  30120.00       0.0088534764    -688.8484552406    -688.8573087170       0.0000000000     232.9543437987       0.0000000000
  30160.00       0.0087093957    -688.8485124933    -688.8572218890       0.0000000000     229.1632645306       0.0000000000
  30200.00       0.0095865168    -688.8486675182    -688.8582540350       0.0000000000     252.2422418172       0.0000000000
  30240.00       0.0095763505    -688.8487383875    -688.8583147380       0.0000000000     251.9747425636       0.0000000000
  30280.00       0.0079759134    -688.8486134806    -688.8565893940       0.0000000000     209.8637398980       0.0000000000
  30320.00       0.0065584714    -688.8484767246    -688.8550351960       0.0000000000     172.5677389023       0.0000000000
  30360.00       0.0070732208    -688.8485944602    -688.8556676810       0.0000000000     186.1119223880       0.0000000000
  30400.00       0.0083234645    -688.8487501495    -688.8570736140       0.0000000000     219.0085697036       0.0000000000
  30440.00       0.0084178332    -688.8487483508    -688.8571661840       0.0000000000     221.4916171913       0.0000000000
